
timestamp_iso,elapsed_s,node,source,far_threshold_cm,near_threshold_cm,sensor_filter,sensor_health,a_queue,b_queue,a_far_cm,a_far_occupied,a_near_cm,a_near_occupied,b_far_cm,b_far_occupied,b_near_cm,b_near_occupied,far_cm,far_occupied,near_cm,near_occupied,queue,local_queue,remote_queue,remote_source,remote_stale,green_side,phase,emergency,lights_a,lights_b,truth_any_vehicle,truth_far,truth_near,truth_note,event_label,raw_line
2026-05-27T18:10:33,33,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,0,154,0,133,0,153,0,132,0,153,0,132,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=33 filter=median1_debounce1 thresholds=100.0/100.0 far=153 occF=0 near=132 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:10:34,34,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,0,123,0,123,0,125,0,122,0,125,0,122,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=34 filter=median1_debounce1 thresholds=100.0/100.0 far=125 occF=0 near=122 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:10:35,35,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,0,146,0,110,0,146,0,113,0,146,0,113,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=35 filter=median1_debounce1 thresholds=100.0/100.0 far=146 occF=0 near=113 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:10:36,36,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,0,123,0,139,0,120,0,136,0,120,0,136,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=36 filter=median1_debounce1 thresholds=100.0/100.0 far=120 occF=0 near=136 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:10:37,37,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,0,133,0,125,0,132,0,128,0,132,0,128,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=37 filter=median1_debounce1 thresholds=100.0/100.0 far=132 occF=0 near=128 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:10:38,38,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,0,115,0,162,0,118,0,159,0,118,0,159,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=38 filter=median1_debounce1 thresholds=100.0/100.0 far=118 occF=0 near=159 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:10:39,39,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,0,147,0,122,0,147,0,121,0,147,0,121,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=39 filter=median1_debounce1 thresholds=100.0/100.0 far=147 occF=0 near=121 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:10:40,40,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,0,124,0,129,0,123,0,129,0,123,0,129,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=40 filter=median1_debounce1 thresholds=100.0/100.0 far=123 occF=0 near=129 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:10:41,41,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,0,128,0,145,0,126,0,147,0,126,0,147,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=41 filter=median1_debounce1 thresholds=100.0/100.0 far=126 occF=0 near=147 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:10:42,42,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,0,160,0,134,0,158,0,132,0,158,0,132,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=42 filter=median1_debounce1 thresholds=100.0/100.0 far=158 occF=0 near=132 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:10:43,43,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,0,136,0,138,0,136,0,141,0,136,0,141,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=43 filter=median1_debounce1 thresholds=100.0/100.0 far=136 occF=0 near=141 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:10:44,44,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,0,125,0,128,0,128,0,127,0,128,0,127,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=44 filter=median1_debounce1 thresholds=100.0/100.0 far=128 occF=0 near=127 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:10:45,45,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",1,1,95,1,129,0,93,1,127,0,93,1,127,0,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=45 filter=median1_debounce1 thresholds=100.0/100.0 far=93 occF=1 near=127 occN=0 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:10:46,46,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",2,2,60,1,124,0,61,1,127,0,61,1,127,0,2,2,2,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=46 filter=median1_debounce1 thresholds=100.0/100.0 far=61 occF=1 near=127 occN=0 queue=2 truth=1 event=true_positive remote_stale=0
2026-05-27T18:10:47,47,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,1,91,1,126,0,90,1,128,0,90,1,128,0,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=47 filter=median1_debounce1 thresholds=100.0/100.0 far=90 occF=1 near=128 occN=0 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:10:48,48,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,1,97,1,149,0,94,1,149,0,94,1,149,0,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=48 filter=median1_debounce1 thresholds=100.0/100.0 far=94 occF=1 near=149 occN=0 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:10:49,49,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",2,2,70,1,119,0,70,1,119,0,70,1,119,0,2,2,2,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=49 filter=median1_debounce1 thresholds=100.0/100.0 far=70 occF=1 near=119 occN=0 queue=2 truth=1 event=true_positive remote_stale=0
2026-05-27T18:10:50,50,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",1,2,89,1,156,0,87,1,159,0,87,1,159,0,2,2,1,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=50 filter=median1_debounce1 thresholds=100.0/100.0 far=87 occF=1 near=159 occN=0 queue=2 truth=1 event=true_positive remote_stale=0
2026-05-27T18:10:51,51,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,1,58,1,136,0,61,1,138,0,61,1,138,0,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=51 filter=median1_debounce1 thresholds=100.0/100.0 far=61 occF=1 near=138 occN=0 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:10:52,52,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",1,1,68,1,124,0,70,1,125,0,70,1,125,0,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=52 filter=median1_debounce1 thresholds=100.0/100.0 far=70 occF=1 near=125 occN=0 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:10:53,53,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",1,1,90,1,76,1,87,1,73,1,87,1,73,1,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle passage 1 centered in sensor zone,true_positive,[B] t=53 filter=median1_debounce1 thresholds=100.0/100.0 far=87 occF=1 near=73 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:10:54,54,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",1,2,96,1,61,1,93,1,64,1,93,1,64,1,2,2,1,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle passage 1 centered in sensor zone,true_positive,[B] t=54 filter=median1_debounce1 thresholds=100.0/100.0 far=93 occF=1 near=64 occN=1 queue=2 truth=1 event=true_positive remote_stale=0
2026-05-27T18:10:55,55,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,1,61,1,76,1,63,1,73,1,63,1,73,1,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle passage 1 centered in sensor zone,true_positive,[B] t=55 filter=median1_debounce1 thresholds=100.0/100.0 far=63 occF=1 near=73 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:10:56,56,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",1,1,134,0,135,0,131,0,132,0,131,0,132,0,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle present but sensor missed,false_negative_dropout,[B] t=56 filter=median1_debounce1 thresholds=100.0/100.0 far=131 occF=0 near=132 occN=0 queue=1 truth=1 event=false_negative_dropout remote_stale=0
2026-05-27T18:10:57,57,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,0,149,0,144,0,148,0,142,0,148,0,142,0,0,0,0,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle present but sensor missed,false_negative_dropout,[B] t=57 filter=median1_debounce1 thresholds=100.0/100.0 far=148 occF=0 near=142 occN=0 queue=0 truth=1 event=false_negative_dropout remote_stale=0
2026-05-27T18:10:58,58,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",1,1,86,1,68,1,89,1,67,1,89,1,67,1,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle passage 1 centered in sensor zone,true_positive,[B] t=58 filter=median1_debounce1 thresholds=100.0/100.0 far=89 occF=1 near=67 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:10:59,59,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",1,1,93,1,61,1,92,1,61,1,92,1,61,1,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle passage 1 centered in sensor zone,true_positive,[B] t=59 filter=median1_debounce1 thresholds=100.0/100.0 far=92 occF=1 near=61 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:11:00,60,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,1,142,0,94,1,145,0,91,1,145,0,91,1,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=60 filter=median1_debounce1 thresholds=100.0/100.0 far=145 occF=0 near=91 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:11:01,61,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,1,122,0,62,1,124,0,62,1,124,0,62,1,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=61 filter=median1_debounce1 thresholds=100.0/100.0 far=124 occF=0 near=62 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:11:02,62,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,1,121,0,91,1,120,0,94,1,120,0,94,1,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=62 filter=median1_debounce1 thresholds=100.0/100.0 far=120 occF=0 near=94 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:11:03,63,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,1,137,0,96,1,139,0,94,1,139,0,94,1,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=63 filter=median1_debounce1 thresholds=100.0/100.0 far=139 occF=0 near=94 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:11:04,64,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",1,1,160,0,80,1,158,0,78,1,158,0,78,1,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=64 filter=median1_debounce1 thresholds=100.0/100.0 far=158 occF=0 near=78 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:11:05,65,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,1,129,0,84,1,132,0,87,1,132,0,87,1,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=65 filter=median1_debounce1 thresholds=100.0/100.0 far=132 occF=0 near=87 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:11:06,66,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",1,1,140,0,95,1,142,0,94,1,142,0,94,1,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=66 filter=median1_debounce1 thresholds=100.0/100.0 far=142 occF=0 near=94 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:11:07,67,node_b,road_data_logger_,100,100,median1_debounce1,"F:OK,N:OK",0,1,127,0,65,1,129,0,66,1,129,0,66,1,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=67 filter=median1_debounce1 thresholds=100.0/100.0 far=129 occF=0 near=66 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
