timestamp_iso,elapsed_s,node,source,far_threshold_cm,near_threshold_cm,sensor_filter,sensor_health,a_queue,b_queue,a_far_cm,a_far_occupied,a_near_cm,a_near_occupied,b_far_cm,b_far_occupied,b_near_cm,b_near_occupied,far_cm,far_occupied,near_cm,near_occupied,queue,local_queue,remote_queue,remote_source,remote_stale,green_side,phase,emergency,lights_a,lights_b,truth_any_vehicle,truth_far,truth_near,truth_note,event_label,raw_line
2026-05-27T18:25:10,10,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,138,0,148,0,140,0,145,0,140,0,145,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=10 filter=median3_debounce2 thresholds=100.0/100.0 far=140 occF=0 near=145 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:11,11,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,132,0,130,0,131,0,131,0,131,0,131,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=11 filter=median3_debounce2 thresholds=100.0/100.0 far=131 occF=0 near=131 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:12,12,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,150,0,134,0,152,0,135,0,152,0,135,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=12 filter=median3_debounce2 thresholds=100.0/100.0 far=152 occF=0 near=135 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:13,13,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,139,0,137,0,136,0,136,0,136,0,136,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=13 filter=median3_debounce2 thresholds=100.0/100.0 far=136 occF=0 near=136 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:14,14,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,127,0,126,0,124,0,126,0,124,0,126,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=14 filter=median3_debounce2 thresholds=100.0/100.0 far=124 occF=0 near=126 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:15,15,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,119,0,137,0,121,0,135,0,121,0,135,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=15 filter=median3_debounce2 thresholds=100.0/100.0 far=121 occF=0 near=135 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:16,16,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,125,0,136,0,126,0,133,0,126,0,133,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=16 filter=median3_debounce2 thresholds=100.0/100.0 far=126 occF=0 near=133 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:17,17,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,134,0,145,0,133,0,143,0,133,0,143,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=17 filter=median3_debounce2 thresholds=100.0/100.0 far=133 occF=0 near=143 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:18,18,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,132,0,146,0,135,0,144,0,135,0,144,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=18 filter=median3_debounce2 thresholds=100.0/100.0 far=135 occF=0 near=144 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:19,19,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,122,0,145,0,123,0,143,0,123,0,143,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=19 filter=median3_debounce2 thresholds=100.0/100.0 far=123 occF=0 near=143 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:20,20,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,140,0,148,0,141,0,147,0,141,0,147,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=20 filter=median3_debounce2 thresholds=100.0/100.0 far=141 occF=0 near=147 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:21,21,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,118,0,125,0,118,0,123,0,118,0,123,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=21 filter=median3_debounce2 thresholds=100.0/100.0 far=118 occF=0 near=123 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:22,22,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,140,0,120,0,140,0,122,0,140,0,122,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=22 filter=median3_debounce2 thresholds=100.0/100.0 far=140 occF=0 near=122 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:23,23,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,144,0,134,0,145,0,131,0,145,0,131,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=23 filter=median3_debounce2 thresholds=100.0/100.0 far=145 occF=0 near=131 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:24,24,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,134,0,140,0,136,0,139,0,136,0,139,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=24 filter=median3_debounce2 thresholds=100.0/100.0 far=136 occF=0 near=139 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:25,25,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,152,0,136,0,149,0,139,0,149,0,139,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=25 filter=median3_debounce2 thresholds=100.0/100.0 far=149 occF=0 near=139 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:26,26,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,123,0,124,0,120,0,124,0,120,0,124,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=26 filter=median3_debounce2 thresholds=100.0/100.0 far=120 occF=0 near=124 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:27,27,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,117,0,125,0,119,0,125,0,119,0,125,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=27 filter=median3_debounce2 thresholds=100.0/100.0 far=119 occF=0 near=125 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:28,28,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,147,0,116,0,147,0,118,0,147,0,118,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=28 filter=median3_debounce2 thresholds=100.0/100.0 far=147 occF=0 near=118 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:29,29,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,125,0,134,0,126,0,137,0,126,0,137,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=29 filter=median3_debounce2 thresholds=100.0/100.0 far=126 occF=0 near=137 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:30,30,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,143,0,136,0,141,0,134,0,141,0,134,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=30 filter=median3_debounce2 thresholds=100.0/100.0 far=141 occF=0 near=134 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:31,31,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,127,0,123,0,128,0,121,0,128,0,121,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=31 filter=median3_debounce2 thresholds=100.0/100.0 far=128 occF=0 near=121 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:32,32,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,134,0,142,0,132,0,145,0,132,0,145,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=32 filter=median3_debounce2 thresholds=100.0/100.0 far=132 occF=0 near=145 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:33,33,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,116,0,132,0,118,0,131,0,118,0,131,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=33 filter=median3_debounce2 thresholds=100.0/100.0 far=118 occF=0 near=131 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:34,34,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,129,0,148,0,132,0,151,0,132,0,151,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=34 filter=median3_debounce2 thresholds=100.0/100.0 far=132 occF=0 near=151 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:35,35,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,139,0,127,0,139,0,125,0,139,0,125,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=35 filter=median3_debounce2 thresholds=100.0/100.0 far=139 occF=0 near=125 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:36,36,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,126,0,145,0,126,0,148,0,126,0,148,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=36 filter=median3_debounce2 thresholds=100.0/100.0 far=126 occF=0 near=148 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:37,37,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,123,0,122,0,124,0,124,0,124,0,124,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=37 filter=median3_debounce2 thresholds=100.0/100.0 far=124 occF=0 near=124 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:38,38,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,144,0,124,0,142,0,126,0,142,0,126,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=38 filter=median3_debounce2 thresholds=100.0/100.0 far=142 occF=0 near=126 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:39,39,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,123,0,153,0,122,0,151,0,122,0,151,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=39 filter=median3_debounce2 thresholds=100.0/100.0 far=122 occF=0 near=151 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:40,40,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,126,0,148,0,128,0,146,0,128,0,146,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=40 filter=median3_debounce2 thresholds=100.0/100.0 far=128 occF=0 near=146 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:41,41,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,127,0,147,0,127,0,144,0,127,0,144,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=41 filter=median3_debounce2 thresholds=100.0/100.0 far=127 occF=0 near=144 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:42,42,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,129,0,126,0,131,0,123,0,131,0,123,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=42 filter=median3_debounce2 thresholds=100.0/100.0 far=131 occF=0 near=123 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:43,43,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,124,0,155,0,125,0,155,0,125,0,155,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=43 filter=median3_debounce2 thresholds=100.0/100.0 far=125 occF=0 near=155 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:44,44,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,0,140,0,123,0,138,0,126,0,138,0,126,0,0,0,0,node_a,0,A,GREEN_A,0,G,R,0,0,0,empty road,true_negative,[B] t=44 filter=median3_debounce2 thresholds=100.0/100.0 far=138 occF=0 near=126 occN=0 queue=0 truth=0 event=true_negative remote_stale=0
2026-05-27T18:25:45,45,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,1,72,1,156,0,73,1,153,0,73,1,153,0,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=45 filter=median3_debounce2 thresholds=100.0/100.0 far=73 occF=1 near=153 occN=0 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:46,46,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,1,57,1,139,0,59,1,137,0,59,1,137,0,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=46 filter=median3_debounce2 thresholds=100.0/100.0 far=59 occF=1 near=137 occN=0 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:47,47,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,1,86,1,134,0,83,1,136,0,83,1,136,0,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=47 filter=median3_debounce2 thresholds=100.0/100.0 far=83 occF=1 near=136 occN=0 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:48,48,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",1,2,90,1,139,0,89,1,142,0,89,1,142,0,2,2,1,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=48 filter=median3_debounce2 thresholds=100.0/100.0 far=89 occF=1 near=142 occN=0 queue=2 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:49,49,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,1,89,1,118,0,91,1,118,0,91,1,118,0,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=49 filter=median3_debounce2 thresholds=100.0/100.0 far=91 occF=1 near=118 occN=0 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:50,50,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,1,97,1,144,0,94,1,144,0,94,1,144,0,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=50 filter=median3_debounce2 thresholds=100.0/100.0 far=94 occF=1 near=144 occN=0 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:51,51,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",1,1,60,1,116,0,62,1,119,0,62,1,119,0,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=51 filter=median3_debounce2 thresholds=100.0/100.0 far=62 occF=1 near=119 occN=0 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:52,52,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,1,62,1,146,0,61,1,143,0,61,1,143,0,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,1,0,vehicle passage 1 entering far zone,true_positive,[B] t=52 filter=median3_debounce2 thresholds=100.0/100.0 far=61 occF=1 near=143 occN=0 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:53,53,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",1,1,85,1,86,1,84,1,85,1,84,1,85,1,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle passage 1 centered in sensor zone,true_positive,[B] t=53 filter=median3_debounce2 thresholds=100.0/100.0 far=84 occF=1 near=85 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:54,54,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",2,2,65,1,78,1,67,1,75,1,67,1,75,1,2,2,2,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle passage 1 centered in sensor zone,true_positive,[B] t=54 filter=median3_debounce2 thresholds=100.0/100.0 far=67 occF=1 near=75 occN=1 queue=2 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:55,55,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,1,70,1,95,1,67,1,92,1,67,1,92,1,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle passage 1 centered in sensor zone,true_positive,[B] t=55 filter=median3_debounce2 thresholds=100.0/100.0 far=67 occF=1 near=92 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:56,56,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,1,65,1,75,1,62,1,77,1,62,1,77,1,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle passage 1 centered in sensor zone,true_positive,[B] t=56 filter=median3_debounce2 thresholds=100.0/100.0 far=62 occF=1 near=77 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:57,57,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",2,2,61,1,74,1,61,1,73,1,61,1,73,1,2,2,2,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle passage 1 centered in sensor zone,true_positive,[B] t=57 filter=median3_debounce2 thresholds=100.0/100.0 far=61 occF=1 near=73 occN=1 queue=2 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:58,58,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,1,59,1,74,1,61,1,77,1,61,1,77,1,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle passage 1 centered in sensor zone,true_positive,[B] t=58 filter=median3_debounce2 thresholds=100.0/100.0 far=61 occF=1 near=77 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:25:59,59,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",1,1,57,1,67,1,58,1,66,1,58,1,66,1,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,1,1,vehicle passage 1 centered in sensor zone,true_positive,[B] t=59 filter=median3_debounce2 thresholds=100.0/100.0 far=58 occF=1 near=66 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:26:00,60,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",1,1,154,0,77,1,151,0,74,1,151,0,74,1,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=60 filter=median3_debounce2 thresholds=100.0/100.0 far=151 occF=0 near=74 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:26:01,61,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",1,1,138,0,65,1,135,0,65,1,135,0,65,1,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=61 filter=median3_debounce2 thresholds=100.0/100.0 far=135 occF=0 near=65 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:26:02,62,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",1,2,136,0,93,1,135,0,91,1,135,0,91,1,2,2,1,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=62 filter=median3_debounce2 thresholds=100.0/100.0 far=135 occF=0 near=91 occN=1 queue=2 truth=1 event=true_positive remote_stale=0
2026-05-27T18:26:03,63,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",1,1,122,0,92,1,122,0,89,1,122,0,89,1,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=63 filter=median3_debounce2 thresholds=100.0/100.0 far=122 occF=0 near=89 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:26:04,64,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",1,1,151,0,69,1,154,0,68,1,154,0,68,1,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=64 filter=median3_debounce2 thresholds=100.0/100.0 far=154 occF=0 near=68 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:26:05,65,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",1,1,128,0,75,1,125,0,72,1,125,0,72,1,1,1,1,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=65 filter=median3_debounce2 thresholds=100.0/100.0 far=125 occF=0 near=72 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
2026-05-27T18:26:06,66,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",2,2,116,0,71,1,118,0,73,1,118,0,73,1,2,2,2,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=66 filter=median3_debounce2 thresholds=100.0/100.0 far=118 occF=0 near=73 occN=1 queue=2 truth=1 event=true_positive remote_stale=0
2026-05-27T18:26:07,67,node_b,road_data_logger_,100,100,median3_debounce2,"F:OK,N:OK",0,1,122,0,93,1,120,0,93,1,120,0,93,1,1,1,0,node_a,0,B,GREEN_B,0,R,G,1,0,1,vehicle passage 1 leaving near zone,true_positive,[B] t=67 filter=median3_debounce2 thresholds=100.0/100.0 far=120 occF=0 near=93 occN=1 queue=1 truth=1 event=true_positive remote_stale=0
